login,user_url,html_url,repos_url,followers,repo_details
cornexo,https://api.github.com/users/cornexo,https://github.com/cornexo,https://api.github.com/users/cornexo/repos,19,"[{'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Groovy', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Objective-C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}]"
abarrow,https://api.github.com/users/abarrow,https://github.com/abarrow,https://api.github.com/users/abarrow/repos,5,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Apex', 'stars': 0, 'forks': 0, 'watchers': 0}]"
austin,https://api.github.com/users/austin,https://github.com/austin,https://api.github.com/users/austin/repos,11,"[{'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}]"
antenore,https://api.github.com/users/antenore,https://github.com/antenore,https://api.github.com/users/antenore/repos,148,"[{'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'TeX', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vim script', 'stars': 3, 'forks': 2, 'watchers': 3}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 2, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Lua', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Lua', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}]"
gokiburi,https://api.github.com/users/gokiburi,https://github.com/gokiburi,https://api.github.com/users/gokiburi/repos,3,[]
LimeHat,https://api.github.com/users/LimeHat,https://github.com/LimeHat,https://api.github.com/users/LimeHat/repos,20,"[{'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Makefile', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}]"
cementhorses,https://api.github.com/users/cementhorses,https://github.com/cementhorses,https://api.github.com/users/cementhorses/repos,8,"[{'language': 'Ruby', 'stars': 6, 'forks': 1, 'watchers': 6}, {'language': None, 'stars': 6, 'forks': 4, 'watchers': 6}, {'language': 'Ruby', 'stars': 4, 'forks': 1, 'watchers': 4}, {'language': 'Ruby', 'stars': 8, 'forks': 2, 'watchers': 8}, {'language': 'JavaScript', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'Ruby', 'stars': 4, 'forks': 0, 'watchers': 4}]"
link-zz,https://api.github.com/users/link-zz,https://github.com/link-zz,https://api.github.com/users/link-zz/repos,5,[]
tolnem,https://api.github.com/users/tolnem,https://github.com/tolnem,https://api.github.com/users/tolnem/repos,10,"[{'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'PHP', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 1, 'forks': 0, 'watchers': 1}]"
heather27stars,https://api.github.com/users/heather27stars,https://github.com/heather27stars,https://api.github.com/users/heather27stars/repos,3,[]
danielegozzi,https://api.github.com/users/danielegozzi,https://github.com/danielegozzi,https://api.github.com/users/danielegozzi/repos,5,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'JavaScript', 'stars': 10, 'forks': 3, 'watchers': 10}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}]"
pjo,https://api.github.com/users/pjo,https://github.com/pjo,https://api.github.com/users/pjo/repos,8,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]"
enjay,https://api.github.com/users/enjay,https://github.com/enjay,https://api.github.com/users/enjay/repos,3,[]
jinzhu,https://api.github.com/users/jinzhu,https://github.com/jinzhu,https://api.github.com/users/jinzhu/repos,5342,"[{'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Ruby', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 9, 'forks': 4, 'watchers': 9}, {'language': None, 'stars': 1, 'forks': 2, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 8, 'forks': 1, 'watchers': 8}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'JavaScript', 'stars': 13, 'forks': 0, 'watchers': 13}, {'language': 'Ruby', 'stars': 16, 'forks': 2, 'watchers': 16}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': None, 'stars': 5, 'forks': 5, 'watchers': 5}, {'language': 'Go', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Ruby', 'stars': 7, 'forks': 2, 'watchers': 7}, {'language': 'Go', 'stars': 1729, 'forks': 205, 'watchers': 1729}, {'language': 'Emacs Lisp', 'stars': 89, 'forks': 8, 'watchers': 89}, {'language': 'Ruby', 'stars': 4, 'forks': 7, 'watchers': 4}, {'language': 'Go', 'stars': 5427, 'forks': 480, 'watchers': 5427}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 2, 'watchers': 1}, {'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}]"
sentientmonkey,https://api.github.com/users/sentientmonkey,https://github.com/sentientmonkey,https://api.github.com/users/sentientmonkey/repos,53,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Racket', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 13, 'forks': 1, 'watchers': 13}, {'language': 'Racket', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Racket', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Emacs Lisp', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Ruby', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Racket', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Haskell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HaXe', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Racket', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}]"
Soulsbane,https://api.github.com/users/Soulsbane,https://github.com/Soulsbane,https://api.github.com/users/Soulsbane/repos,23,"[{'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Rust', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'D', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Rust', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}]"
kozmic,https://api.github.com/users/kozmic,https://github.com/kozmic,https://api.github.com/users/kozmic/repos,105,"[{'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': None, 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 9, 'forks': 5, 'watchers': 9}, {'language': 'Shell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'XSLT', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'HTML', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 26, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Groovy', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 17, 'forks': 4, 'watchers': 17}]"
shingi,https://api.github.com/users/shingi,https://github.com/shingi,https://api.github.com/users/shingi/repos,11,"[{'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C#', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'TypeScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C#', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PowerShell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}]"
stu,https://api.github.com/users/stu,https://github.com/stu,https://api.github.com/users/stu/repos,8,"[{'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'PHP', 'stars': 3, 'forks': 7, 'watchers': 3}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'C', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'C', 'stars': 5, 'forks': 2, 'watchers': 5}, {'language': 'C', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Assembly', 'stars': 11, 'forks': 6, 'watchers': 11}, {'language': 'Assembly', 'stars': 4, 'forks': 1, 'watchers': 4}]"
szettel,https://api.github.com/users/szettel,https://github.com/szettel,https://api.github.com/users/szettel/repos,3,[]
gabrioserbelloni,https://api.github.com/users/gabrioserbelloni,https://github.com/gabrioserbelloni,https://api.github.com/users/gabrioserbelloni/repos,4,[]
